ApplicantID,Name,Age,Category,Parent_Income,Tier,City,Qualification,Experience,Sector,Skills,ResumeText
8052462f,Amara Purohit,18,General,1381231,Tier-2,Lucknow,Post-Graduation,1,Healthcare,"public health, clinical, bio, nursing","Ipsa occaecati adipisci odio. Atque molestias quia delectus cupiditate. Skills: public health, clinical, bio, nursing Projects: Temporibus quae ex quis provident."
8dfa2df1,Warhi Ratti,20,OBC,219168,Tier-3,Gaya,Graduation,0,Manufacturing,"safety, quality","Similique nemo nesciunt vel tenetur voluptatibus. Voluptates laboriosam amet incidunt dolor rerum impedit. Laudantium consequatur necessitatibus. Skills: safety, quality Projects: Sapiente hic id similique dolores est numquam fuga."
6a7b8362,Faraj Zachariah,21,General,1003850,Tier-1,Mumbai,Diploma,0,Defence,"embedded, navigation, radar, aerospace","Repellendus modi nisi possimus. Voluptatem minima asperiores veniam similique vitae. Impedit repellendus est. Skills: embedded, navigation, radar, aerospace Projects: Ratione recusandae nam mollitia officia."
6ca95345,Radha Mukherjee,24,SC,549821,Tier-3,Varanasi,Post-Graduation,0,Agriculture,"agri, foodtech, sustainability, soil","Ab quia doloribus nulla dolor corrupti. Nemo iste cumque ipsum voluptatibus. Magni quaerat dolorum. Skills: agri, foodtech, sustainability, soil Projects: Aliquam minima vel eligendi delectus molestiae vel."
3f4c7898,Zaid Mannan,20,OBC,588983,Tier-2,Nagpur,Graduation,1,Education,"teaching, content, research, nlp","Quasi distinctio eum fugit quas. Odio commodi tempora delectus. Skills: teaching, content, research, nlp Projects: Alias voluptates perspiciatis molestias."
a5f9cc82,Ekalinga Hegde,22,General,1206168,Tier-1,Hyderabad,Post-Graduation,0,Banking & Finance,"finance, accounting","Nesciunt dolorem quidem quibusdam sequi. Ullam consectetur aperiam. Excepturi vero nostrum aliquid. Skills: finance, accounting Projects: In quam repellat vel."
7e4f05ef,Wazir Raval,23,OBC,1033093,Tier-3,Varanasi,Post-Graduation,1,Consulting,"strategy, presentation, analysis","Minus ipsam totam magni id. Nam sunt nesciunt at. Skills: strategy, presentation, analysis Projects: Sunt ipsa deleniti quos ea ad."
d1cad74a,Jeremiah Chand,20,General,494057,Tier-3,Kota,12th,2,Healthcare,"public health, bio","Sint assumenda commodi ratione dicta blanditiis. Veniam cumque omnis ut blanditiis. Skills: public health, bio Projects: Alias aut minus occaecati dicta."
3e966ab4,Naksh Behl,18,General,809403,Tier-2,Bhubaneswar,Diploma,1,Manufacturing,"safety, automation, quality, robotics, cad","Temporibus iure dolorem enim repudiandae. Fugiat veniam ipsum pariatur. Skills: safety, automation, quality, robotics, cad Projects: Blanditiis et laudantium."
367d641d,Mitali Doctor,18,General,1153797,Tier-3,Agra,Graduation,0,Banking & Finance,"excel, accounting, sql, analysis","Exercitationem architecto reprehenderit accusantium. Exercitationem dolor quia eligendi odit. Illo voluptatem modi tempora. Skills: excel, accounting, sql, analysis Projects: Impedit eaque magni iste officiis nulla illo."
5f992c37,Bishakha Pathak,26,SC,1170362,Tier-1,Kolkata,Post-Graduation,1,Education,"nlp, research","Qui sint numquam magni sunt. Maiores ducimus aperiam qui laudantium alias molestiae. Doloremque commodi neque harum dicta possimus eaque. Ea quos et accusantium natus enim aut quod. Skills: nlp, research Projects: Aspernatur ipsa ex odit assumenda hic fugiat."
2888aab9,Unni Som,22,General,822813,Tier-1,Hyderabad,Post-Graduation,2,Manufacturing,"safety, robotics, quality, cad","Esse eligendi saepe cum. Perspiciatis sunt autem blanditiis. Skills: safety, robotics, quality, cad Projects: Porro facere adipisci accusamus."
9093d1b7,Hiral Sampath,20,ST,556141,Tier-1,Chennai,10th,0,Consulting,"analysis, excel, strategy, presentation","Ea fugiat minus esse similique maiores. Velit commodi voluptates laboriosam ipsam id delectus aperiam. Occaecati ipsum voluptates. Skills: analysis, excel, strategy, presentation Projects: Dicta impedit deleniti id asperiores minima."
d99b9f1e,Qadim Bassi,22,General,1444951,Tier-2,Bhubaneswar,Post-Graduation,1,Defence,"embedded, navigation","Nihil quam voluptatibus iure eum eos. Quasi nihil similique temporibus. Dolore impedit tenetur magnam. Skills: embedded, navigation Projects: Molestiae id modi quam aut ea molestiae."
4deea803,Atharv Badami,23,OBC,918776,Tier-3,Ranchi,12th,0,Consulting,"strategy, excel, analysis, presentation","Aspernatur temporibus sit repudiandae. Animi provident iste. Skills: strategy, excel, analysis, presentation Projects: Doloremque rem tempore nam fuga corrupti esse."
f6e1d52e,Advik Sura,20,General,1224982,Tier-3,Kota,Graduation,0,Agriculture,"soil, sustainability, agri, foodtech","Est quibusdam harum odio. Accusantium natus sed debitis amet illo quo. Skills: soil, sustainability, agri, foodtech Projects: Incidunt voluptates sed molestiae porro id aperiam praesentium."
d9e2f74c,Harrison Sawhney,24,General,498295,Tier-3,Gaya,Graduation,1,Defence,"navigation, radar","Facilis natus porro facilis neque at. Dolor iure architecto sed odit. Skills: navigation, radar Projects: Minus cupiditate illum itaque."
87129376,Krisha Halder,19,OBC,1473895,Tier-3,Agra,Post-Graduation,1,Healthcare,"clinical, public health, bio","Ea veritatis sapiente rerum laudantium esse ratione dolores. Natus itaque nemo deserunt veritatis beatae dolorem. Skills: clinical, public health, bio Projects: Quisquam veritatis delectus tempora numquam."
676b2042,Omaja Lall,22,General,98740,Tier-1,Delhi,10th,0,Manufacturing,"quality, cad","Dolorum quos libero beatae tenetur aperiam non. Excepturi mollitia unde illum numquam. Magnam itaque alias velit. Skills: quality, cad Projects: Aliquid maxime et saepe."
b15e6fdf,Anita Guha,23,OBC,229949,Tier-3,Ranchi,Graduation,0,Education,"teaching, content, nlp, research","Incidunt nostrum nam nulla id quo repellat. Saepe sequi id sapiente possimus. Skills: teaching, content, nlp, research Projects: Culpa libero vel neque."
1bbc5196,Omaja Chadha,26,General,983871,Tier-2,Nagpur,10th,0,Banking & Finance,"sql, risk","Ut doloremque placeat at odit autem omnis. Soluta deserunt nemo illum magnam. Corrupti omnis molestiae repellendus. Skills: sql, risk Projects: Natus commodi porro."
d96fec83,Yug Sanghvi,22,SC,1431935,Tier-3,Kota,Graduation,0,Agriculture,"foodtech, agri, soil, sustainability","Facilis quisquam occaecati. Skills: foodtech, agri, soil, sustainability Projects: Soluta nam facere aliquid a magnam at."
bc52253b,Omkaar Nayak,25,General,144107,Tier-2,Patna,10th,0,Education,"content, research, nlp, teaching","Ratione totam ullam cumque. Eum rem veritatis consectetur labore sapiente. Skills: content, research, nlp, teaching Projects: Iusto quisquam atque ratione quas unde minus consequatur."
0a94882b,Avi Patla,23,General,586910,Tier-1,Hyderabad,12th,0,Consulting,"strategy, presentation, excel","A reiciendis laborum rem sequi accusamus repudiandae. Non eum aut mollitia tempora necessitatibus. Skills: strategy, presentation, excel Projects: Quaerat dolor cum officiis."
0210133c,Ishita Mane,20,General,981717,Tier-2,Patna,Diploma,0,Education,"nlp, research, content, teaching","Harum sequi ullam. Unde qui sunt totam veniam quia ex aperiam. Animi officiis cumque voluptatem beatae hic. Skills: nlp, research, content, teaching Projects: Odit laboriosam nemo repellendus earum et distinctio earum."
6f93417c,Tarak Raval,25,OBC,69031,Tier-3,Ranchi,Post-Graduation,0,Defence,"aerospace, embedded, navigation","Tempore voluptatem numquam voluptatum porro pariatur quisquam. Eaque fugiat fuga voluptatibus fugiat. Quas cumque libero culpa dolorum totam similique. Skills: aerospace, embedded, navigation Projects: Minus necessitatibus incidunt veritatis."
c0eaaab2,Krishna Buch,19,ST,1119557,Tier-1,Chennai,Graduation,0,Agriculture,"agri, sustainability, foodtech","Ex excepturi ratione dicta vel velit. Deleniti sequi cupiditate aliquam aspernatur veritatis in adipisci. Skills: agri, sustainability, foodtech Projects: Minus aliquid odio placeat."
27f17d22,Maanas Datta,25,General,1045239,Tier-2,Patna,10th,0,IT & Software,"aws, flask, dl, ml, sql","Earum exercitationem cupiditate corporis ipsam doloribus. Placeat quos dolor. Debitis possimus hic iusto. Skills: aws, flask, dl, ml, sql Projects: Quas soluta porro labore repellendus in."
6d59a4f9,Nidra Chada,23,OBC,155733,Tier-2,Jaipur,12th,0,Manufacturing,"safety, quality, robotics, cad","Id cumque modi porro commodi. Veritatis cumque quia itaque. Fugit ipsam reprehenderit nulla non explicabo. Skills: safety, quality, robotics, cad Projects: Pariatur aliquid voluptate deserunt expedita animi iusto."
af7da493,Reyansh Panchal,23,OBC,846410,Tier-3,Kota,12th,1,Education,"content, nlp, research, teaching","Dicta facere ipsam labore. Asperiores veniam consectetur nobis laborum aliquid aperiam. Earum in perspiciatis nobis ea expedita omnis. Quas voluptatem adipisci aspernatur molestias adipisci. Skills: content, nlp, research, teaching Projects: Quaerat sunt fugit doloremque asperiores ex."
33237a42,Noah Gopal,22,SC,1145954,Tier-3,Gaya,Post-Graduation,0,Consulting,"strategy, excel, analysis, presentation","Earum molestiae cumque in architecto reprehenderit. Sequi ab reprehenderit. Quaerat a vel dolore. Skills: strategy, excel, analysis, presentation Projects: Excepturi eos molestias eveniet magnam necessitatibus voluptas doloribus."
cf24fefd,Mason Bali,21,OBC,595905,Tier-2,Bhubaneswar,Post-Graduation,2,Education,"teaching, nlp, content, research","Accusamus commodi earum commodi. Fugit dolore numquam. Nisi eveniet nobis nulla repudiandae. Skills: teaching, nlp, content, research Projects: Quis eligendi expedita optio sit."
877b29f2,Indira Borde,21,OBC,877248,Tier-1,Kolkata,Diploma,0,Healthcare,"public health, bio, clinical","Exercitationem aliquid veritatis explicabo illum assumenda vel. Eius itaque placeat qui consequatur recusandae. Delectus repellat vero maxime rerum quasi cumque ut. Skills: public health, bio, clinical Projects: Accusamus accusantium ab ab illum illum."
45faddeb,Warhi Trivedi,18,OBC,890744,Tier-3,Kota,10th,0,IT & Software,"react, aws","Id cum amet itaque atque accusantium quod in. Id consectetur cumque quae. Deleniti non dolore aperiam reiciendis ab. Iusto occaecati provident. Skills: react, aws Projects: Distinctio cum ducimus fugit sapiente expedita."
72985f0f,Manya Vala,25,OBC,865458,Tier-2,Jaipur,10th,0,Healthcare,"nursing, bio, public health, clinical","Non illo facere quae aperiam officia. Corporis a omnis asperiores. Skills: nursing, bio, public health, clinical Projects: Perspiciatis sunt reprehenderit itaque."
9b11fb76,Jeremiah Dara,25,OBC,1421612,Tier-2,Nagpur,12th,0,IT & Software,"java, ml","Totam rerum quo. Hic possimus tempore corrupti quasi. Neque ad dolorem ea nisi fuga provident. Skills: java, ml Projects: Facere porro ullam labore voluptatibus commodi assumenda."
ac9f37bf,Vedant Chhabra,26,General,1299267,Tier-3,Ranchi,Post-Graduation,0,Healthcare,"public health, bio, nursing","Excepturi mollitia tempore consequatur quis. Optio architecto iure labore excepturi laudantium eum. Skills: public health, bio, nursing Projects: Magni non nisi."
5df8d7b1,Arunima Menon,24,OBC,1044476,Tier-2,Lucknow,12th,0,Consulting,"excel, analysis, strategy","Laboriosam consequatur odit magnam architecto quas. Eaque totam dolorem unde iure commodi ipsum enim. Skills: excel, analysis, strategy Projects: Dicta ipsam rem porro."
81aef831,Isha Nagarajan,21,General,1427530,Tier-2,Patna,Post-Graduation,0,Banking & Finance,"risk, accounting, sql","Officiis unde ducimus. Repellat ratione voluptate quis. Skills: risk, accounting, sql Projects: Vel in voluptatem voluptas asperiores ab."
5db5a141,Ekapad Mangat,19,General,932256,Tier-1,Mumbai,12th,0,Banking & Finance,"sql, analysis, excel, risk, finance","Nobis ab tempore quasi ratione fugit. Eius doloremque tempore iusto. Vel voluptatibus veniam. Skills: sql, analysis, excel, risk, finance Projects: Harum officiis corporis et incidunt perferendis."
c9fe2fee,Waida More,22,General,1324078,Tier-1,Bangalore,Post-Graduation,0,Agriculture,"foodtech, agri, sustainability","Maxime doloremque ex saepe assumenda. Quasi consequatur animi hic dolorum alias. Skills: foodtech, agri, sustainability Projects: Ratione nostrum aliquam numquam repudiandae."
9df81c39,Rajata Bumb,26,OBC,963798,Tier-1,Hyderabad,Diploma,0,Defence,"navigation, radar, aerospace, embedded","Unde iusto sint at error inventore quasi. Culpa dolorum unde. Skills: navigation, radar, aerospace, embedded Projects: Cumque laboriosam quo facilis molestias ut."
775368db,Shravya Mangat,24,General,1216796,Tier-1,Hyderabad,10th,1,Manufacturing,"robotics, automation, quality, safety","Asperiores consequatur laudantium alias. Harum explicabo accusantium placeat. Est mollitia dignissimos temporibus minima soluta nobis. Skills: robotics, automation, quality, safety Projects: Occaecati hic vitae rerum nemo ratione ducimus."
6b6a77c1,Damini Dua,25,OBC,798294,Tier-1,Kolkata,Post-Graduation,0,Manufacturing,"quality, automation, cad","Dolores quisquam reprehenderit cumque. Illo sed numquam facere vero nisi. Nisi hic distinctio quia quas quibusdam ipsum. Sed nemo blanditiis veniam maiores. Skills: quality, automation, cad Projects: Dolore vel esse officia maxime."
390066c6,Samuel Biswas,26,OBC,1065911,Tier-1,Bangalore,Graduation,0,Consulting,"analysis, presentation, excel, strategy","Magnam pariatur perspiciatis repellendus minima placeat accusamus. Soluta adipisci reprehenderit ullam sequi. Skills: analysis, presentation, excel, strategy Projects: Laborum ducimus ipsa nostrum in."
ced9bb4e,Maanas Ramakrishnan,21,General,1003896,Tier-2,Bhubaneswar,Post-Graduation,0,Consulting,"excel, analysis, strategy","Quae repudiandae quia sit. Aut quas quod maxime quod earum tempore. Eaque cumque corporis rem dolor. Skills: excel, analysis, strategy Projects: Dicta soluta aperiam a impedit accusantium veniam cumque."
5df2776a,Noah Narayan,23,OBC,712892,Tier-1,Kolkata,Diploma,1,IT & Software,"python, flask, dl, ml","Magnam ducimus iste dolorum voluptatibus dolorum. Sint nam cumque expedita quod amet. Skills: python, flask, dl, ml Projects: In cupiditate ad iste tempora explicabo."
9fd2a009,Arunima Swamy,24,General,53163,Tier-3,Gaya,Post-Graduation,2,Defence,"aerospace, radar, embedded, navigation","Nam exercitationem quis. Quo reiciendis consequuntur adipisci nobis voluptatibus quia itaque. Cumque ducimus consequatur consectetur quasi fuga. Numquam ipsum architecto harum amet tenetur deleniti qui. Skills: aerospace, radar, embedded, navigation Projects: Exercitationem omnis doloremque animi deleniti quisquam."
51a31d48,Krish Agrawal,24,General,986455,Tier-2,Patna,Post-Graduation,2,Consulting,"presentation, strategy, excel","Praesentium ex temporibus. Porro quis voluptatum suscipit modi aliquid. Skills: presentation, strategy, excel Projects: Tempore soluta necessitatibus magni."
43b4c7ba,Lohit Bedi,25,General,540671,Tier-3,Kota,Graduation,0,Education,"research, teaching, nlp","Laudantium alias corporis facere labore ab labore. Ipsam voluptas veritatis expedita facilis iure. Skills: research, teaching, nlp Projects: Minima dolores cumque facilis incidunt."
3feff531,Yagnesh Bhatti,19,General,407079,Tier-1,Mumbai,10th,2,Education,"content, teaching, nlp","Tempora corrupti odio nisi laboriosam cumque. Sequi beatae animi in commodi. Skills: content, teaching, nlp Projects: Voluptatem est dolorum enim quod quasi."
a8b8c460,Reyansh Sastry,20,General,706875,Tier-1,Chennai,Diploma,0,Manufacturing,"automation, safety, cad, quality","Tempora voluptates hic dolorem nam libero. Expedita autem repudiandae fugiat. Expedita esse quibusdam ea aliquid corrupti. Accusamus blanditiis dolorem cum pariatur. Skills: automation, safety, cad, quality Projects: Velit magnam neque odio alias voluptatibus sed."
72578f6c,Bhavya Divan,25,SC,923901,Tier-1,Bangalore,Post-Graduation,0,Agriculture,"agri, soil, sustainability, foodtech","Quod optio ullam atque soluta. Quaerat eum velit. Skills: agri, soil, sustainability, foodtech Projects: Numquam qui ducimus dolorum harum consequuntur."
c302d082,Abhimanyu Madan,21,ST,1282073,Tier-1,Kolkata,Graduation,1,Education,"research, content","Assumenda vitae dignissimos labore. Eligendi laboriosam vel quis voluptatibus necessitatibus vel. Labore quam eius iure reprehenderit cupiditate praesentium. Skills: research, content Projects: Odit doloribus numquam minima."
b9e17d26,Jagat Parsa,21,General,970825,Tier-2,Lucknow,Graduation,0,Education,"research, nlp, teaching, content","Quas maiores dolore cumque. Architecto quos fugiat minus. Debitis magni mollitia labore ea accusantium illo. Skills: research, nlp, teaching, content Projects: Repellat optio laborum illum veniam placeat."
03c48b31,Pratyush Sant,23,SC,677968,Tier-1,Kolkata,Post-Graduation,2,Defence,"navigation, embedded, radar","Quibusdam voluptatum magnam. Vitae esse nostrum repudiandae cum. Architecto facilis quae consequatur nobis perferendis. Skills: navigation, embedded, radar Projects: Delectus dolores accusamus aperiam autem."
a6b752bc,Yashawini Bal,22,General,1333612,Tier-2,Lucknow,Diploma,2,Defence,"aerospace, navigation","Cum aut non quod unde a soluta. Labore amet ipsa dolorum. Doloribus quisquam necessitatibus aliquam deleniti. Skills: aerospace, navigation Projects: Eos blanditiis omnis culpa nemo sed ducimus reprehenderit."
a6c75cc8,Ikbal Narula,25,General,760824,Tier-1,Chennai,Diploma,1,Education,"research, teaching","Dolorem sed soluta et recusandae necessitatibus. Illum molestias tenetur reiciendis deserunt. Aut aliquid minima. Skills: research, teaching Projects: Voluptates voluptas molestiae."
e2adbd15,Nilima Jani,25,General,1114491,Tier-1,Chennai,Post-Graduation,0,Agriculture,"soil, agri, sustainability, foodtech","Voluptatibus quidem quo. Inventore consequuntur voluptatum nemo. Reiciendis hic nemo necessitatibus nostrum perferendis. Skills: soil, agri, sustainability, foodtech Projects: Laudantium soluta odio minus consectetur quae sed."
db036113,Patrick Prabhu,26,SC,832893,Tier-1,Kolkata,Post-Graduation,1,Education,"nlp, content","Sed saepe eos nisi nobis atque. Cum tempora maxime ad quod ratione rem. Skills: nlp, content Projects: Asperiores nesciunt sequi possimus facilis."
e78745bb,Rajata Som,18,General,109701,Tier-1,Hyderabad,Diploma,0,Healthcare,"nursing, clinical","Consequuntur earum similique labore eligendi. Optio aut velit asperiores ad laboriosam dolores. Skills: nursing, clinical Projects: Odit voluptatem facilis cum recusandae aliquid facilis."
f3bc07e5,Zansi Raman,18,General,1204543,Tier-3,Gaya,Diploma,0,Defence,"radar, embedded, navigation","Consectetur eligendi hic explicabo necessitatibus fuga a. Harum id cumque harum nam est. Skills: radar, embedded, navigation Projects: Nisi corporis rem."
6d980196,Geetika Soni,20,General,313580,Tier-3,Varanasi,10th,1,Banking & Finance,"finance, excel, analysis, sql","Nostrum cum aliquid doloremque odio numquam deserunt. Quod possimus corporis ad iusto. Dolore earum fuga corrupti nam harum. Voluptas illum nesciunt laudantium. Skills: finance, excel, analysis, sql Projects: Laudantium exercitationem natus magni."
00eb795e,Xalak Som,25,General,829845,Tier-1,Delhi,Diploma,0,Healthcare,"clinical, nursing, bio","Ipsa cum commodi ipsum eos libero. Molestiae ad adipisci minus. Nobis blanditiis illo atque magni nulla tempora. Skills: clinical, nursing, bio Projects: Laboriosam expedita fuga at."
38dbba2f,Ansh Shanker,18,OBC,301738,Tier-3,Ranchi,Graduation,2,IT & Software,"flask, sql, react","Odit nostrum pariatur voluptas quo quasi. Corporis odio aut facere ratione. Necessitatibus assumenda unde repellendus itaque. Skills: flask, sql, react Projects: Rem asperiores eum eligendi."
aadd4fd7,Unnati Sankar,21,General,449183,Tier-3,Kota,Graduation,1,Consulting,"presentation, excel, strategy, analysis","Ad praesentium labore repellendus maxime est nobis libero. Ad quisquam totam provident nam ratione commodi. Skills: presentation, excel, strategy, analysis Projects: Unde eligendi veniam voluptates labore quae."
94b584a0,Kashish Hora,25,OBC,107095,Tier-2,Jaipur,Graduation,2,Consulting,"analysis, presentation, excel, strategy","Natus in assumenda quo saepe. Eveniet optio sed delectus possimus id. Repellendus unde iusto molestias. Skills: analysis, presentation, excel, strategy Projects: Unde incidunt eum sint."
3b325955,Tejas Pall,20,OBC,812943,Tier-2,Lucknow,Graduation,0,Defence,"navigation, radar","Similique doloribus tenetur dicta corporis perferendis nihil. Odio optio sed amet veniam eligendi. Skills: navigation, radar Projects: Quibusdam distinctio ratione quod ab."
cbbf04e7,Daksh Luthra,20,OBC,975773,Tier-3,Raipur,12th,2,Manufacturing,"cad, quality","Eum modi nulla porro itaque sunt. Laboriosam eveniet itaque maiores perspiciatis debitis exercitationem. Molestiae quidem dolorem. Skills: cad, quality Projects: Enim voluptatem iure culpa reprehenderit."
53461801,Sneha Bhat,18,General,657438,Tier-2,Patna,12th,1,Manufacturing,"safety, automation, quality","Nesciunt quae impedit laboriosam. Repellat sequi quia vero voluptate ipsa non. Hic facilis accusantium officia quibusdam tempora. Skills: safety, automation, quality Projects: Placeat tenetur dicta nisi excepturi."
ad606e12,Chaman Chada,23,General,191951,Tier-3,Gaya,Graduation,1,Agriculture,"sustainability, soil, foodtech, agri","Quo culpa beatae ut consectetur earum eos. Dolore voluptates minima rerum odio amet. Skills: sustainability, soil, foodtech, agri Projects: Unde non quam facere aut."
edccbf43,Fariq Gulati,26,General,1456341,Tier-1,Bangalore,Post-Graduation,0,Consulting,"excel, presentation, strategy, analysis","In consequatur inventore officiis. Iusto voluptatem delectus a omnis temporibus qui. Odio enim molestiae explicabo repellat. Skills: excel, presentation, strategy, analysis Projects: Velit quam occaecati ipsum."
77bea325,Jai Varty,25,General,460615,Tier-2,Patna,Diploma,1,Consulting,"strategy, analysis","Voluptates mollitia deleniti ipsa labore voluptates rem. Iure animi adipisci deserunt voluptatibus blanditiis temporibus. Skills: strategy, analysis Projects: Maxime ab suscipit placeat."
e416be45,Kai Sundaram,21,SC,100405,Tier-3,Kota,10th,0,Healthcare,"bio, clinical","Minima quas culpa ab. Amet totam veritatis saepe ullam possimus. Ex aliquam nam. Skills: bio, clinical Projects: Animi itaque quisquam nisi architecto voluptatibus quisquam."
bfe9af78,Aachal Parmar,24,OBC,1171408,Tier-3,Ranchi,Diploma,0,Education,"content, teaching, research","Saepe eius iure laborum sit. Accusamus delectus aut aut. Skills: content, teaching, research Projects: Dolor perspiciatis odit cupiditate vero."
7b6e3a53,Gopal Cherian,19,General,1243619,Tier-1,Mumbai,12th,2,Consulting,"excel, strategy, analysis","Tempore blanditiis consequatur. Nemo recusandae excepturi neque rerum eveniet consectetur. Vero ad mollitia repudiandae. Skills: excel, strategy, analysis Projects: Cupiditate aspernatur distinctio dolores voluptas laboriosam repellendus."
974b3cd7,Jason Salvi,21,OBC,556113,Tier-2,Lucknow,Graduation,0,Manufacturing,"safety, cad, automation","Voluptas commodi nostrum odio et sunt libero. Aspernatur quam id quibusdam nam itaque distinctio. Skills: safety, cad, automation Projects: Repellat itaque saepe laboriosam maxime maxime."
55243ff1,Ranveer Arya,24,SC,596946,Tier-3,Varanasi,12th,2,Defence,"embedded, navigation","Exercitationem quia minus inventore nemo at. Molestiae optio ad numquam iusto. Skills: embedded, navigation Projects: Velit quisquam rerum modi."
f994e02b,Ubika Toor,18,ST,942478,Tier-2,Bhubaneswar,Graduation,0,Banking & Finance,"excel, sql, risk","Repudiandae autem debitis id eos. Nam perferendis veniam vero sunt. Skills: excel, sql, risk Projects: Maiores natus commodi quia at repellendus a."
0ba4856b,Saanvi Misra,18,General,736071,Tier-2,Patna,10th,0,Consulting,"excel, analysis, strategy","Autem officiis asperiores perspiciatis eum voluptatum. Fugit omnis dolorum quo similique fugit nulla. Doloribus nemo asperiores. Skills: excel, analysis, strategy Projects: Veniam veritatis at cumque."
81126799,Nathaniel Roy,26,OBC,425045,Tier-2,Jaipur,Post-Graduation,0,Consulting,"strategy, analysis, presentation","Sapiente ullam tempora aspernatur accusamus quis. Tempore eligendi mollitia odit ut. Nisi atque ab eum nulla cupiditate. Skills: strategy, analysis, presentation Projects: Illum labore libero adipisci iste maxime ipsa."
cdf55dba,Aayush Narain,22,OBC,768509,Tier-3,Agra,Post-Graduation,1,IT & Software,"react, docker, java, aws","Dolor rem sint id non perspiciatis incidunt. Libero impedit animi nulla quod. Skills: react, docker, java, aws Projects: Eaque praesentium repellat deleniti quasi."
131bb9d7,Laksh Rege,22,General,654252,Tier-3,Varanasi,10th,0,Consulting,"strategy, presentation","Reiciendis est aut consequuntur ab ea. Skills: strategy, presentation Projects: Odit dolorem sequi unde pariatur nihil dolorum."
a5015286,Bachittar Lala,24,OBC,78893,Tier-2,Patna,10th,2,IT & Software,"java, aws, ml","Facilis sapiente suscipit. Eveniet magnam eaque eaque commodi. Illo perferendis quos itaque nesciunt. Skills: java, aws, ml Projects: Labore necessitatibus minima cumque."
c10bfe24,Raghav Patel,22,General,534353,Tier-1,Bangalore,10th,0,Banking & Finance,"analysis, risk, sql, accounting","Officiis atque placeat repellat quisquam animi rerum. Modi a doloremque quos facere eos cumque. Quis error placeat eaque similique non. Skills: analysis, risk, sql, accounting Projects: Sunt quod optio pariatur inventore."
4befe8de,Garima Wali,26,OBC,1207619,Tier-1,Delhi,10th,0,Defence,"navigation, radar","Nostrum voluptatum esse amet ipsam at consequuntur. Officia ipsam quidem est. Ex nihil aliquid aperiam assumenda. Skills: navigation, radar Projects: Expedita ratione consequuntur unde voluptatum quasi corporis error."
7ebec1aa,Yash Raju,22,OBC,1414863,Tier-3,Ranchi,Diploma,1,Manufacturing,"safety, cad","Repellendus ad mollitia ab explicabo molestiae repellat. Veritatis repudiandae debitis amet in facilis sed dicta. Molestiae nostrum delectus minus porro iusto. Skills: safety, cad Projects: Quos sapiente voluptates laboriosam dolore."
a4fb6635,Simon Patla,24,General,492846,Tier-2,Patna,12th,2,Defence,"aerospace, navigation, embedded, radar","Perferendis expedita adipisci laboriosam explicabo quis tempora. Voluptatem animi nihil dolor provident eos. Skills: aerospace, navigation, embedded, radar Projects: Reiciendis ab voluptatem labore aperiam dolore eligendi ex."
ca07596c,Ekapad Choudhry,23,General,1148860,Tier-1,Bangalore,12th,0,Manufacturing,"robotics, cad, automation, safety","Vel rem cupiditate iste officia sapiente. Officia provident sit quos. Skills: robotics, cad, automation, safety Projects: Alias voluptas illo vitae hic incidunt quae."
f48381cd,Victor Baria,24,OBC,1406655,Tier-3,Raipur,Graduation,2,Agriculture,"sustainability, soil","Quibusdam nisi cum explicabo. Tempora expedita neque. Dolorem pariatur illum voluptates necessitatibus aliquam esse. Skills: sustainability, soil Projects: Voluptatibus laborum facere magnam assumenda nesciunt eligendi quis."
e6f6bc09,Wazir Varma,18,General,494006,Tier-1,Hyderabad,Post-Graduation,2,IT & Software,"dl, react","Dolorem dolor dolorem illo neque atque quidem iste. Libero occaecati dolorum. Velit nisi quidem atque consequatur aspernatur. Skills: dl, react Projects: Voluptates eos iure tenetur voluptas quisquam."
40357496,Anamika Venkatesh,19,OBC,1491634,Tier-2,Jaipur,Graduation,2,Education,"teaching, content, nlp","Repellat itaque voluptatem ipsum eum repellat perspiciatis. Praesentium ut debitis porro velit repellendus. Unde impedit iste. Skills: teaching, content, nlp Projects: Similique saepe nobis molestias natus atque nisi."
239f91b1,Hardik Bumb,24,ST,1100851,Tier-3,Agra,Graduation,0,IT & Software,"ml, java, flask, python, dl","Soluta saepe facilis consectetur reprehenderit laborum. Recusandae officiis necessitatibus architecto necessitatibus quos. Voluptates illo eos laborum atque. Skills: ml, java, flask, python, dl Projects: Eum reiciendis dolores molestias."
4c26235e,Ikshita Setty,20,OBC,846347,Tier-1,Delhi,10th,2,Banking & Finance,"analysis, sql, finance","Nulla necessitatibus perferendis illum aspernatur maiores. Nobis vel sed qui neque fugit. Harum praesentium reprehenderit id. Skills: analysis, sql, finance Projects: Assumenda consectetur non tenetur explicabo illo quo."
a1073d3b,Orinder Basak,23,General,907428,Tier-1,Delhi,12th,1,Defence,"navigation, radar, embedded","Numquam quidem doloribus molestias libero facere. Officiis error et natus mollitia tenetur incidunt ex. Blanditiis accusamus hic asperiores dolores nemo. Skills: navigation, radar, embedded Projects: Reprehenderit earum recusandae quidem blanditiis."
2d4b9a91,Samar Shenoy,26,General,975630,Tier-1,Bangalore,Post-Graduation,1,Banking & Finance,"risk, accounting, excel","Atque officia quaerat minima cum quos. Cum pariatur impedit cum sint. Skills: risk, accounting, excel Projects: Adipisci eveniet neque quasi."
